ID,Target
XujX3g08HRinUcDy,of the Island of Barbados Gent send greetinge in our Lord God Everlastinge Knowe
LtNd5vIXaEDG5EKU,give grant bargane and sell unto the said W^m Yeomans twenty acres of land with
0heCwhFpQnxJmAj5,the grdes of God of England Scotland france and
UYExopv1vlBSkdiM,Island his heires executors administrators and
MiEx2OkmrdGFcWxA,the terme afores^d be Sold Conveyed Disposed or Sent
5dloZHc9ze4D3sX2,to the said Richard Davis his heires and assynes forever freely and clearly acquytted
XStGH8IjmVWF0Oju,ever as witness myhand this 25^th day of June 1640
LlRfPmuptTDUdwa0,grounde and in the house one grind~ing~ stone
6x6uZheB1nZMPCfs,"and seale ye seaventeenth day of December Ann, Dom: 1647"
teBDKuOQkPclDMX6,then att the Expiracon of the Said notifyed yeare the
oyyigbmH36GRA0jM,these presence confirmeing all and w^tsoever my said attorney in my name and place
AlJDTKW6iml1ysJF,and in further testimonery have caused the seale of the office of Maiorallitye
3LilQldxyiPbg9QV,up in Reath & Roule Due to be pd at or upon ye fyveteenth day
nQmK2stLS9x3obaz,sterling-money of England to mee in hand paid by John Milles of the
XjuCV0kFpO8tT04A,"of and from all and all manner of forever and other gifts grants, bargaines, sales"
TtNZPHaQ0Jt7Qg84,Witnesseth that the Said Nicholas Blacke and Nicholas
EBz2UXZYeIoay9S0,(Good and marchantable) was interlyned & ye word day before the sealinge hereof
qWTcMzVv7Wi7RA0e,Memorand: that on the day of the Date of the above
p0qwcM0zGuNnGczk,nowe ridinge att ankore in the Barbados & by God's
IVNDje4W6Uv4r8cy,all others there Concerned for all wrongs preducies hindrances injuries
Di5Y120oFRllvWLn,ye same day freely gave her consent to ye abovesaid
qelRraRW1qmKBHsG,within written Deed In the p^r:Sence of us : .
AHUUMoprxadqgNxf,This Indenture made the Thirteenth day July
W8r9lhWCvhGX1XID,summe contrary to the day and ye are above mencoed and expressed that
bYRLk0bwp2yubsOw,"thirteene Sixteenths thereof , being the groper Estate"
glh7OYQMbO2vVfJ4,and manifest with all Christian people that upon the three and
17EGzd8T7Z4ihxKL,Have given granted bargained & sould and by theis
3kHzHgflUnObnHGv,aboard her with all things to the said ship belonging having time
DoDxvmRTqqMV7bih,Everlasting know ye yt I ye sd Xposer Thombleson for divers good causes
xJ4ep9Hc9vColhoy,sell assigne and sett over unto y.^e saide James Thorpe his heyre
AOYNDeh15FMIbOGK,plantacon and halfe of three men (onely one sow to be excepted and Repentance her turkeyes
PWwZ5CUmbSywUiq5,title or interest in or unto ye premisses or any part or pcell thereof in witness
XaDB8eucsjduMJQy,of this above menconed plantacon being yt pte wch lyeth
L11gpEaHwJ4C9HnE,Singular the houses and buildings there on beinge as alsoe a
e9D87KLAlm5wyNL6,them or any of them or against any of their goods or Estates in
0Tp3uhMFGX4XJgA4,written to be his free and voluntary Act & deede
1VRzuhRKIiu19YnW,planter his heires exers admistrs & assynes forever this my plantacon whereon I
vLcpd7GhKBUU21Nv,said parish Marchant my wife and that in case it
tcCABqiaCP5yRnjE,Entred ye Fawcett have bargained and sold unto Nicholas Hide and
2YjzLWwIRjBQrfYJ,bills of Sale mortgages or any other Imcumbrance whatsovr: and yt he
jIz3HVEOkYUP2Ojd,use and behoofe of y^e Saide Richard fford his heyres
zLT5UZrUX856Ov8m,the pish of St Andrews in ye Island aforesd Joyninge & abutinge on
i6NZonvNHVrCZtkk,the same to be recovered against him them or any of them
LnTGAfzOVfS7HQEZ,And It is soe by and between them ffully and absolute
x9pBxKE2rzy7UMXG,the six thousand pounds of Tobaccoe and if in case yt ye said Sixe
Zf2tTj1d1jJzgi0j,"Said Land and premises, free from all Incumbrances -"
e6T87shXCg58XyvE,title & interest of & in one plantacon lying & being in the
3OjzxaBY0Q5ljL8l,W^m powrey Esq^re one hundred foott square of land I have limitted and
ifxzSmq4Svl3Anzk,of land being part of the Plantation mee the said Thomas Rennolls conteyneing
iZ6dtH3hYScKp69d,might or may have upon ye land aforesaid To have
6jXh2H3x9exT8QzL,withall houses edifices househould stuffe and implements of househould stuffe x x x x
ERaEE8rxTrsEUS9Y,of Thomas Wills & Robert Wills and xxx of the Rocke and beneath
e4upqQSFsmM7iFaH,to Time and at all Times Dureing The Tearme hereby -
Fdt7T4Se6Efa2PnS,have given granted alliened enfeoffed confirmed Bar-
N78M3v6GKmUzF7sk,Barbados July: 7:^th 1693 Exchange for 100^p Sterl
j8DBSkipAIpfZlEv,pounds Sixteen Shilling five pence Sterling with all the profits
pFjgTUP3GyddmkdS,Wee require & except by theis prsents due & full satisfacon from
r7ir3YdPp0nIhaPw,pson or psons whatsoevr freed & freely discharged well & suffly saved kept
qtpAdj0oWts2Y75i,assigne and settover unto him the said Isaac his lawfull attorney
XxPL1BKkQWc5zzQ9,of Barbados gent for my selfe my heires Executors
7gfQ3dsaJoGqpVD2,of their Mortality p^t and parte like and I do by these presence
xOW4Wt1RBjSe15kE,apptenances unto them the said Thomas Whithead and Peeter Gill theire
O4kWZMuLVIzCDESd,"with forty three Negroes Menn, women, & Children with all uten"
bXNXO8827HliedrZ,Wm Lea and Wm Cave both of the same Island planters their heires exes
zecb2UkogQgF7REu,"John Mercer , came and appeared before me this eighteenth day of May 1659"
lTIZ0gVim1eimMj4,from henceforth forever to and for such only use and behoofe as they
SMpib8fiB4SWwD29,Padmore west and a parcell of land in the possession of M^r Andrews
Up5Js7uPpP8fLGWd,Issues and proffits whatsoever of all and singular the said Recited
rTe2jJ4aqsCg43kc,Barbados planter for and in Consideracon of the Sume of
49Y8hZ7t7sgwRlLH,Francis Hickman doe for us our heires and assignes covent and grant and
Exy6jl792cJZ6TVP,Intr Ultimo Die unto Leonard Dowden at tene days sight of the sd bill of Exchange and
pFlZH3cvf9jM70j1,Knowe yee that I the said Peeter Parker for and in consideracon of the summe of
uoCwWlwCUtZtRZ80,"adm^rs and either of us, and eother of our heyres Xrs; to and wit "
XwlpP5otmI1pUXZY,Samuell Adams w^th the one halfe of all moveables belonginge to the ptacon
6jAabGcizwJKTnQq,made answer that he hath no effects the drawer in his frauds
BCZc0CEybtXiN6Um,sole benefit and use of Will^m Coningham sone
taGghVXrqZfxClIh,of ye date hereof and further I ye said Edward Crane
bVsOqm5fH2TmPtpB,of them doe hereby respectively acknowledge and thereof and
G60ly3eQ50XebPmu,forever & the sd William Drax for him his heires Executors
XXVo8pxx2HGwD29j,the receipt whereof I do hereby acknowledge and there
UeukGvrDOVGRXeTS,fallen and unfallen land or thereaboutes together with the moyetie or one
KACX04e8SrH9bmTX,against hime them or any of them or against of them goods
pw8jI2CHNFgxU5mw,A boutting & Bounding on the Lands of Coll Tymothy Thornhiill
KtSXbIWrlK5Va1AM,near the Towne of St Michaells in the Island of Barbados next
FuN7WNHVO4cRgYef,ye Isld of Barbados Gent & Richd Heughes of ye same Isld Pltr: sendeth
QczOg8vGerJ9I2VI,given in judgemente courte and without done in London this twentieth day
Jtc8PJLiiOEbz35K,"grant, bargaine Sell & Convey all & Singular the before hereby"
iGw8dBFykxhv6Rp1,To all Christian people to whome these prsents shall come I John Richardson
ec6qdyV7RjLgfICk,thousand one hundred four pounds of muscavado for the value
OgnbsKNw2dtp7GKR,"Peter Morch and Thomas Williams of the other parrish of St James,"
xoUzi8B28rEujQ2G,or any other benefitts thereunto belonginge without suite in Law
ImvmRvqtV0XR2rmT,and pte in the pish of Andrews Overhills in the Island afores'd abutting and
kxIlIqHXJM5fLQ40,of Barbados Cooper and Charity his wife the sole daughter and Hairres of
NE87QeXu74dBz0Bj,the lands of Henry Murrey windward of John Hopcott Leeward the Sea on
VO8WpcESrIkQWSUa,thousand pounds of sound & marchantable tobaccoe in Roule unto Edward
XuuDAV1TBpVZtu4t,and all other rights Title claim and demand whatsoever And
7jhrUxHqSgr3QHZt,"said Luet Coll Richard Bayley and John Sampson, their heirs Executors"
pzETr7KDIvjqMeqh,Thomas Austin and John Woodcocke doe binde us or'' heires and assignes
4hlCUmUgFT3sRU3Q,one halfe of my household stuff except one
2znD0YmTvgWAc7O1,8 die Junn 1644 To all Christian people to whome theise psents shall concearne Know
YxLyO8KpjvKgsbXG,all other convenience thereunto belong or in any wayes appertening .
jujrl9mvjv0Vy1ca,is to say five acres of land lying and being in ye
3ijfGIpT0qOZRuS7,in or to the said land any wise belonginge or apptyinge w^th the
KFljH24u6I1SjRxJ,day of ye date of these presents) unto M^r William ~
68XTQQxO8JgaswWF,Stephen Wood in the psence of Franncis Pratt~ Wyatt
1ZMOluz98C1N7ESX,Right title Sufferance or procurement in any Manner of
GvOh4O9I6ZW0Xzlz,& Abraham Symonds for divers good causes & valuable consideracons
XEhx6eusUFtBNhhD,mentioned in manner and form as followeth that is to say to Christopher Neverson
THBj9wz9PD3Bggkx,Tobaccoe well made up in role or Two hundred pounds of
gZTYL1EmGfQU3ZRK,Said Plantacon as formerly and allso accomodation
gLu3GbSabYJtgzjR,Secretary haveing heard did protest as by these p^rsents
UYN9Yx3NPymueZXJ,benefitt use and Behoofe for Ever more and that
s8iWji42Mj7wpIqe,Said Indenture of lease ^as aforesaid And the said
KNKJBnlqxWpujCVL,following that is to say that I Edward Harris have in
ZUQupPMhjID9GGQq,and manifest unto all Christian people that upon the eighteenth day
iUu28y9QRMj4tUFA,hath hereunto sett his hand and seale ye even in London
km5oTMjgRI2GUow5,Lawrence Sonne & daughter unto ye above sd Alex^r Lawrence Thirty
8UV0VUuaj5D7jF3u,or tymber trees thereupon erected standinge and beinge together alsoe with
b5vRxXTxTw87Uy0j,thereof hereunto anexed und:^r the hand of Andrew: Nor
VSC9FEb3CLpmsK11,To all xpian people to whome these prsents shall come greetinge I Thomas Watt
4wXSHorPPXrobi0L,Said John: Sampson. his heyres exec:^rs and adm: of
EASNjYXyJK56LqCo,assignes and Every of them shall and Lawfully may by force
1LoCqt5P2c0oQ5Lq,grant bargaine sell alien enfeoffe and confirme unto the said Captain
gT7S2CnDnp1MEZOQ,One .^th Appearer then and there did .... a contain bill of
PJbM7Q1SrblrSWt6,"father ye sd Jon Johnstonn in the behalf of the sd John Johnstonee Henry Ferris, W^m Harvey"
YP6Oku21gFEsOIwB,of mee the said Thomas Reade my heyres or assignes
9WnZHqY88T78Cgvz,the some and somes of money herein after menconed & agreed
I8LB7Medjt2hKG10,of Land and premisses doth warrant unto the said
9XAfWiN6tYpLGxiN,10^th Aprill Nettmaker of the one ptie and Capt Christopher Middleton and
kZLBPQwB8giZdY18,To all Christian people to whome these presents shall Co
ds2yzgNWAo3MYQNa,grante bargaine confirme and sell unto phillip Jones of this Isle his heires
NxaNW56UrkHPeBIo,to an Act of this Island made for the Establishing
fk4LdCXvWMzu63NM,Perce Arthur land Richard Robinson windward all which land I the
c4NtZ7rj6nGPAdlc,St Michaels bounded south ward in the land of Mr Thomas Panby
MzHQVvX9NcPLBSQt,in comodities at ye piece curant to windward of the bridge
2YImftXDjEBbhk5j,accordinge to the tenor effect intent and true meaninge of the same Indenture
7lDBxlJMkIBys2QS,plantacon & now called Arcadia & each of them to bear theire equall shares
s4ZRrORurv2KwRAY,above menconed have interchangeably sett their hands
BEqypcdb6M01LGrR,appear Now know ye that we the sd Anna Cornwell & Grace Degennes
oEmdHRDf7rWmLbmN,"Cleared from all former gifts, grants, bargaines, Sales, Judg"
0DFBEVC6x3enGEDQ,Bee it knowne unto all men by these presents
qNyOLpOwEHQ9l4t1,peaceably and quietlye enjoye the said land and houseing without the lett
2kbJzvBREwWzzeHU,him them or any of them or against their or any of them goods or Estates In
Do9613kZhc4ERTHH,the other Moyetie or halfe pte of the sd sume of money
9buXSXJAKvaEmlgU,I Capt Thomas Stanhope of the Island of Barbados Esqr doe acknowledge
mQVgQmjTqVvi2SC8,Easements proffitts comodityes Emoluements and advantages whatsoever to
tlFcfdoMobHEav6N,Knowe all men by these prts that I W^m Waterfield of the Island of Barbados carpenter
9Yyul1VsgVuFoeQG,Edw^d. Littleton Esq.^r Guardian of the Said John Burroughs
qlMHylk9AKNiayAz,County of Devon Merchants for that they nor any agent or factor
y3vKE8CoNygX7cQm,Councell of this Island of Barbados now Know yee that wee the said
XRSdH1cm8ft5LV5K,To have and to hould ye one halfe or moyetye of ye said land ground and
msOTKPhl1nkhyQRa,To all people to whome these pr^sents Shall come S:^d Patience Ward Leu:^t Lord
vKzcNrxrQqYPZXMa,Daniell Leech Gabriell Broome and Martine Clarke another bill of sale for
vhlwMTkRDlY9LezM,and unexpired of the said Terme of Ninety and nine
3T8vpteNv3WiYWGW,power and authority to give grant bargain sell enfeoffee assu
AtCiuSrSoSKV3lsv,by these p^rsents acknowledge himselfe to be
Opq31fbBxXD05iNU,of this aforesaid Appearer have protested even
XBolZ9SHDdJp62hD,or cause to be notified by mee or any other person or persons that noe debters pay or cause to be paid
ySXS1iixqMj7coAY,sea betwixt those two portcht storehouses ye one where -
2Pxh4b0BrcFc9DHn,"Edward Walrond, Constant Silvester, Gowin Cavowe"
e75E38DWZci4jQnJ,Barbados. To all Christian People to Whome These presents Shall Come I Daniel
XYRMCyIhVR5yX6a1,pounds of like money upon the three and twentieth day
AG4l1kGDKuTzetXf,heyrs according to the forme and Effectt of
2BJ8SFYoT2VdsxfM,he hath been at all Seasonable times ready to receive the said turnage
auytbZ5KKx2e9lmO,and att all tymes hereafter forever peacebly and quietly have hould use
DrK1dDNCFLBe9kbJ,molestacon or deniall of me the said John Mills my heirs or assignes or
xwYwMSZX7nx3vGGe,furniture apparell whatsoever unto ye said shipp
pRlbKgqSaeBNmoWZ,Executors Adm^rs & assignes doth further pmise covent conclude
qfrrFrPnUi7V3HVh,the sd James Noell Martin Noell & W^m Seaman doe for them & evy of
jP8UlChLQ0kAbWi7,hould unto him the sd Richard Vines his heires
2uXhwofies5eR2oT,so all the Said Plantacon Messuages Lands
QjQCogGz9JXVnTci,consideracon of the sume of two thousand one hundred pounds of
nNTsRw6RiTP9lGIS,as by a shedule hereunto annexed more plainly shall and may appeare And the same to
rg41PsSpNebVnl8p,"or assignes or any of us, or of or by any other person or per "
SW7TaOdDOjk649Cz,Land and all y^e: Proffits & Advantages thereunto belonging unto the aboves:^d Rich^d:
bQr93mpSCZaPc3K1,of theire goods or Estates in time and place as right shall appertaine
S3UKNP7OPY10G2Z0,Merchant for good consideracon me moveinge
OwAlLzxDwXsj0RW4,and Mosses Perrera of Amsterdam aforesaid when in amongst other things
JmDPCOtpw6rVd9S2,either of them or theire order the full and just summe
8SW0pxCNRQ3EGAQm,use to aske demand leavy recover and receive all and singuler such sume and
w8ny1LcQUjyWPf9e,assignes that ye said W^m Daniell his heires exers admistrs and assignes
opBh4gU1p8Cf7gH4,God Evlastinge Know ye yt I the sd Luiet: Willm Pead as well for
dsgpzFDE9yFMxZLQ,as they are now in my possession by name Dick and Joane
rPBrSY95z3BVcpn2,Blackman having taken aboard his said ship Island
d4qfiedDcQ2rR9ne,"Doe fully cleerely & absolutely give, grant bargaine"
3wK1giuCntNGLK58,conteyned I the sd Willm Harbroh: doe bind myself my heires ex^rs
Mundfi8Tdo39pKGb,Reade als Hutchinson unto the abovesd Robert Flanill
0XFqMaOSzcSXCiQS,penall some of twentie and foure thousand pounds of good sound Tobaccoe
HEJ0WPahQwCp5PN6,Either by my meanes or procurement Provided that the said George Dane att anie tyme
vRLYsG33GZlUeHHr,sd John Maycom my heires Exec^rs Adm^rs or assignes or any other
L1LR1r9kArcFAbOJ,put my hand & seale this 21^th day of September 1645
3ZCkKrYCBp6JaIo9,amount to the sume of one hundred and four pounds four shillings
sbFk0Z9or8ZAgxUc,the said parties that the said Raymond should wth
GWHz0OHVXA1ZvySQ,years from thence ensueinge and fully to be compleate & _
dw9ge8uTEMsjpH8F,such house hould stuffe tooles and stocke as are in sehedule exepreped
xqsfLVcWYqmFD3ck,Michaells In the Island aforesayd the full and Ins
7S3dq4Ychd8teqvS,To all Christian people to whome these presents writeinge shall come knowe
bE4V6crlP4ow56DX,and deed given under my hand ye day and yeare
yiB41hfs9jqnYAQi,Knowe all men by theis pnts that I the sd Alexander Lindsay doe by
Df4U8pt1RP853mVW,the said John Kempson Thomas Bond and Thomas Jones by severall daies and
xbxZLBlxD2eKD5yb,"execuson dues, duetyes demands and all other incumbrances whatsoevr"
X3YabLNZL6GBB5R7,"for Ever, without y^e Lett hindirance, Molest"
gwDKldJlQpYByf1T,any such payment will and sufficiently appearing and
nm6tJae12v3oCVpx,hands and seales the Twentieth day of July Ano: Dom. 1643
16e55iHtdnopLWLE,my heires and admistrs or any other pson or psons by from or under me ye
kHaLisghwau0bPN9,Lord God Everlasting Know yee that I the said John Ham
XGeUUg5qPoDsqDdg,seaside in the parish of St Luceyes To have and to hould the said fifteene acres of
nDoeQ0rPNxce4nAt,in or about the prmisses shall be needfull necessary & convienent as full &
QEDO9rMQavcPN8Cu,Barbados Know all men by thiese puts that I Thomas Cro^wther Commander of the
